,ORDER.ID,FAMILY.ID,GENUS.ID,SPECIES.ID,ORDER.DESC,FAMILY,GENUS,SPECIES,ECOREGION.CODE,RECTIFIED
3926,11,109,3453,13934,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,NT0207,
3927,11,109,350,14002,Chiroptera,Phyllostomidae,Artibeus,lituratus,NT0165,
3928,11,109,852,14010,Chiroptera,Phyllostomidae,Chiroderma,salvini,NT0105,
3929,11,109,245,95432,Chiroptera,Phyllostomidae,Anoura,caudifera,NT0118,
3930,11,109,350,95438,Chiroptera,Phyllostomidae,Artibeus,gnomus,NT0145,
3931,11,109,350,13996,Chiroptera,Phyllostomidae,Artibeus,fraterculus,NT0121,
3932,11,109,3517,14025,Chiroptera,Phyllostomidae,Platyrrhinus,vittatus,NT0109,
3933,11,109,2683,13922,Chiroptera,Phyllostomidae,Micronycteris,hirsuta,NT0153,
3934,11,109,1755,13969,Chiroptera,Phyllostomidae,Glossophaga,longirostris,NT0159,
3935,11,109,4272,14031,Chiroptera,Phyllostomidae,Sturnira,bogotensis,NT0232,
3936,11,109,1755,13967,Chiroptera,Phyllostomidae,Glossophaga,commissarisi,NT0153,
3937,11,109,699,13981,Chiroptera,Phyllostomidae,Carollia,castanea,NT0105,
3938,11,109,245,95432,Chiroptera,Phyllostomidae,Anoura,caudifera,NT0175,
3939,11,109,350,95438,Chiroptera,Phyllostomidae,Artibeus,gnomus,NT0109,
3940,11,109,1287,14049,Chiroptera,Phyllostomidae,Desmodus,rotundus,NT0121,
3941,11,109,4481,95776,Chiroptera,Phyllostomidae,Tonatia,saurophila,NT0175,
3942,11,109,1755,13967,Chiroptera,Phyllostomidae,Glossophaga,commissarisi,NT0159,
3943,11,109,3517,14025,Chiroptera,Phyllostomidae,Platyrrhinus,vittatus,NT0207,
3944,11,109,3453,13934,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,NT0232,
3945,11,109,2711,13930,Chiroptera,Phyllostomidae,Mimon,crenulatum,NT0223,
3946,11,109,3453,13932,Chiroptera,Phyllostomidae,Phyllostomus,discolor,NT0221,
3947,11,109,350,14001,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,NT0225,
3948,11,109,1417,14014,Chiroptera,Phyllostomidae,Ectophylla,macconnelli,NT0153,
3949,11,109,3517,14021,Chiroptera,Phyllostomidae,Platyrrhinus,infuscus,NT0225,
3950,11,109,3517,14017,Chiroptera,Phyllostomidae,Platyrrhinus,brachycephalus,NT0136,
3951,11,109,4635,14047,Chiroptera,Phyllostomidae,Vampyressa,pusilla,NT0159,
3952,11,109,2711,95616,Chiroptera,Phyllostomidae,Mimon,cozumelae,NT0221,
3953,11,109,4635,14047,Chiroptera,Phyllostomidae,Vampyressa,pusilla,NT0221,
3954,11,109,4635,14043,Chiroptera,Phyllostomidae,Vampyressa,bidens,NT0109,
3955,11,109,3517,14020,Chiroptera,Phyllostomidae,Platyrrhinus,helleri,NT0223,
3956,11,109,3517,14018,Chiroptera,Phyllostomidae,Platyrrhinus,chocoensis,NT0145,
3957,11,109,3453,13934,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,NT0109,
3958,11,109,4635,14043,Chiroptera,Phyllostomidae,Vampyressa,bidens,NT0225,
3959,11,109,4834,13937,Chiroptera,Phyllostomidae,Lophostoma,brasiliense,NT0221,
3960,11,109,4637,13943,Chiroptera,Phyllostomidae,Vampyrum,spectrum,NT0145,
3961,11,109,746,14007,Chiroptera,Phyllostomidae,Centurio,senex,NT0118,
3962,11,109,699,13981,Chiroptera,Phyllostomidae,Carollia,castanea,NT0175,
3963,11,109,3441,13931,Chiroptera,Phyllostomidae,Phylloderma,stenops,NT0105,
3964,11,109,350,13997,Chiroptera,Phyllostomidae,Artibeus,glaucus,NT0214,
3965,11,109,3914,13985,Chiroptera,Phyllostomidae,Rhinophylla,fischerae,NT0118,
3966,11,109,2379,13951,Chiroptera,Phyllostomidae,Lonchophylla,thomasi,NT0221,
3967,11,109,350,14001,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,NT0221,
3968,11,109,891,13964,Chiroptera,Phyllostomidae,Choeroniscus,minor,NT0223,
3969,11,109,350,14004,Chiroptera,Phyllostomidae,Artibeus,phaeotis,NT0214,
3970,11,109,2356,13944,Chiroptera,Phyllostomidae,Lionycteris,spurrelli,NT0121,
3971,11,109,2711,95616,Chiroptera,Phyllostomidae,Mimon,cozumelae,NT0118,
3972,11,109,3441,13931,Chiroptera,Phyllostomidae,Phylloderma,stenops,NT0159,
3973,11,109,4495,13942,Chiroptera,Phyllostomidae,Trachops,cirrhosus,NT0214,
3974,11,109,350,14001,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,NT0121,
3975,11,109,2683,13922,Chiroptera,Phyllostomidae,Micronycteris,hirsuta,NT0109,
3976,11,109,1287,14049,Chiroptera,Phyllostomidae,Desmodus,rotundus,NT0159,
3977,11,109,891,13965,Chiroptera,Phyllostomidae,Choeroniscus,periosus,NT0136,
3978,11,109,4834,13941,Chiroptera,Phyllostomidae,Lophostoma,silvicola,NT0225,
3979,11,109,699,13980,Chiroptera,Phyllostomidae,Carollia,brevicauda,NT0136,
3980,11,109,3517,14024,Chiroptera,Phyllostomidae,Platyrrhinus,umbratus,NT0109,
3981,11,109,1755,13967,Chiroptera,Phyllostomidae,Glossophaga,commissarisi,NT0136,
3982,11,109,4635,14047,Chiroptera,Phyllostomidae,Vampyressa,pusilla,NT0153,
3983,11,109,245,95432,Chiroptera,Phyllostomidae,Anoura,caudifera,NT0214,
3984,11,109,350,14001,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,NT0105,
3985,11,109,3453,13933,Chiroptera,Phyllostomidae,Phyllostomus,elongatus,NT0214,
3986,11,109,4272,14032,Chiroptera,Phyllostomidae,Sturnira,erythromos,NT0118,
3987,11,109,4495,13942,Chiroptera,Phyllostomidae,Trachops,cirrhosus,NT0153,
3988,11,109,350,13990,Chiroptera,Phyllostomidae,Artibeus,amplus,NT0118,
3989,11,109,245,13959,Chiroptera,Phyllostomidae,Anoura,cultrata,NT0221,
3990,11,109,350,13997,Chiroptera,Phyllostomidae,Artibeus,glaucus,NT0121,
3991,11,109,350,13997,Chiroptera,Phyllostomidae,Artibeus,glaucus,NT0223,
3992,11,109,3517,14021,Chiroptera,Phyllostomidae,Platyrrhinus,infuscus,NT0136,
3993,11,109,2683,13923,Chiroptera,Phyllostomidae,Micronycteris,megalotis,NT0232,
3994,11,109,3453,13933,Chiroptera,Phyllostomidae,Phyllostomus,elongatus,NT0121,
3995,11,109,350,14003,Chiroptera,Phyllostomidae,Artibeus,obscurus,NT0136,
3996,11,109,2711,13930,Chiroptera,Phyllostomidae,Mimon,crenulatum,NT0109,
3997,11,109,852,14012,Chiroptera,Phyllostomidae,Chiroderma,villosum,NT0223,
3998,11,109,3914,13985,Chiroptera,Phyllostomidae,Rhinophylla,fischerae,NT0207,
3999,11,109,4635,14043,Chiroptera,Phyllostomidae,Vampyressa,bidens,NT0223,
4000,11,109,3441,13931,Chiroptera,Phyllostomidae,Phylloderma,stenops,NT0175,
4001,11,109,4272,14036,Chiroptera,Phyllostomidae,Sturnira,magna,NT0145,
4002,11,109,1755,13971,Chiroptera,Phyllostomidae,Glossophaga,soricina,NT0214,
4003,11,109,4272,14029,Chiroptera,Phyllostomidae,Sturnira,aratathomasi,NT0136,
4004,11,109,4272,14031,Chiroptera,Phyllostomidae,Sturnira,bogotensis,NT0153,
4005,11,109,3453,13933,Chiroptera,Phyllostomidae,Phyllostomus,elongatus,NT0223,
4006,11,109,3517,14019,Chiroptera,Phyllostomidae,Platyrrhinus,dorsalis,NT0214,
4007,11,109,1287,14049,Chiroptera,Phyllostomidae,Desmodus,rotundus,NT0207,
4008,11,109,746,14007,Chiroptera,Phyllostomidae,Centurio,senex,NT0207,
4009,11,109,4834,13941,Chiroptera,Phyllostomidae,Lophostoma,silvicola,NT0232,
4010,11,109,350,14002,Chiroptera,Phyllostomidae,Artibeus,lituratus,NT0207,
4011,11,109,3517,14018,Chiroptera,Phyllostomidae,Platyrrhinus,chocoensis,NT0207,
4012,11,109,2711,13930,Chiroptera,Phyllostomidae,Mimon,crenulatum,NT0221,
4013,11,109,4272,14033,Chiroptera,Phyllostomidae,Sturnira,lilium,NT0221,
4014,11,109,3517,14020,Chiroptera,Phyllostomidae,Platyrrhinus,helleri,NT0105,
4015,11,109,245,95433,Chiroptera,Phyllostomidae,Anoura,luismanueli,NT0175,
4016,11,109,3517,14025,Chiroptera,Phyllostomidae,Platyrrhinus,vittatus,NT0175,
4017,11,109,4832,13920,Chiroptera,Phyllostomidae,Lampronycteris,brachyotis,NT0175,
4018,11,109,699,13981,Chiroptera,Phyllostomidae,Carollia,castanea,NT0136,
4019,11,109,1287,14049,Chiroptera,Phyllostomidae,Desmodus,rotundus,NT0221,
4020,11,109,3517,14021,Chiroptera,Phyllostomidae,Platyrrhinus,infuscus,NT0221,
4021,11,109,2683,95615,Chiroptera,Phyllostomidae,Micronycteris,microtis,NT0136,
4022,11,109,852,14012,Chiroptera,Phyllostomidae,Chiroderma,villosum,NT0165,
4023,11,109,852,14011,Chiroptera,Phyllostomidae,Chiroderma,trinitatum,NT0145,
4024,11,109,350,14002,Chiroptera,Phyllostomidae,Artibeus,lituratus,NT0223,
4025,11,109,3453,13933,Chiroptera,Phyllostomidae,Phyllostomus,elongatus,NT0221,
4026,11,109,3914,13984,Chiroptera,Phyllostomidae,Rhinophylla,alethina,NT0145,
4027,11,109,4272,14036,Chiroptera,Phyllostomidae,Sturnira,magna,NT0232,
4028,11,109,3517,14020,Chiroptera,Phyllostomidae,Platyrrhinus,helleri,NT0118,
4029,11,109,3517,14020,Chiroptera,Phyllostomidae,Platyrrhinus,helleri,NT0175,
4030,11,109,3517,14021,Chiroptera,Phyllostomidae,Platyrrhinus,infuscus,NT0153,
4031,11,109,3517,14025,Chiroptera,Phyllostomidae,Platyrrhinus,vittatus,NT0118,
4032,11,109,2683,13924,Chiroptera,Phyllostomidae,Micronycteris,minuta,NT0136,
4033,11,109,2356,13944,Chiroptera,Phyllostomidae,Lionycteris,spurrelli,NT0221,
4034,11,109,350,14003,Chiroptera,Phyllostomidae,Artibeus,obscurus,NT0118,
4035,11,109,3441,13931,Chiroptera,Phyllostomidae,Phylloderma,stenops,NT0153,
4036,11,109,699,13982,Chiroptera,Phyllostomidae,Carollia,perspicillata,NT0153,
4037,11,109,2380,13912,Chiroptera,Phyllostomidae,Lonchorhina,aurita,NT0121,
4038,11,109,2711,13930,Chiroptera,Phyllostomidae,Mimon,crenulatum,NT0175,
4039,11,109,852,14010,Chiroptera,Phyllostomidae,Chiroderma,salvini,NT0159,
4040,11,109,3453,13934,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,NT0225,
4041,11,109,2683,13923,Chiroptera,Phyllostomidae,Micronycteris,megalotis,NT0223,
4042,11,109,1417,14014,Chiroptera,Phyllostomidae,Ectophylla,macconnelli,NT0225,
4043,11,109,4635,14043,Chiroptera,Phyllostomidae,Vampyressa,bidens,NT1006,yes
4044,11,109,1287,14049,Chiroptera,Phyllostomidae,Desmodus,rotundus,NT0105,
4045,11,109,3517,14017,Chiroptera,Phyllostomidae,Platyrrhinus,brachycephalus,NT0109,
4046,11,109,2380,13912,Chiroptera,Phyllostomidae,Lonchorhina,aurita,NT0175,
4047,11,109,746,14007,Chiroptera,Phyllostomidae,Centurio,senex,NT0145,
4048,11,109,1755,13971,Chiroptera,Phyllostomidae,Glossophaga,soricina,NT0175,
4049,11,109,2711,95616,Chiroptera,Phyllostomidae,Mimon,cozumelae,NT0207,
4050,11,109,2711,95616,Chiroptera,Phyllostomidae,Mimon,cozumelae,NT0145,
4051,11,109,4834,13941,Chiroptera,Phyllostomidae,Lophostoma,silvicola,NT0165,
4052,11,109,3914,13986,Chiroptera,Phyllostomidae,Rhinophylla,pumilio,NT0121,
4053,11,109,4272,14033,Chiroptera,Phyllostomidae,Sturnira,lilium,NT0214,
4054,11,109,4636,14048,Chiroptera,Phyllostomidae,Vampyrodes,caraccioli,NT0153,
4055,11,109,699,13980,Chiroptera,Phyllostomidae,Carollia,brevicauda,NT0118,
4056,11,109,4495,13942,Chiroptera,Phyllostomidae,Trachops,cirrhosus,NT0145,
4057,11,109,4635,14043,Chiroptera,Phyllostomidae,Vampyressa,bidens,NT0145,
4058,11,109,3517,14024,Chiroptera,Phyllostomidae,Platyrrhinus,umbratus,NT0214,
4059,11,109,3517,14025,Chiroptera,Phyllostomidae,Platyrrhinus,vittatus,NT0153,
4060,11,109,3914,13985,Chiroptera,Phyllostomidae,Rhinophylla,fischerae,NT0145,
4061,11,109,245,13960,Chiroptera,Phyllostomidae,Anoura,geoffroyi,NT0153,
4062,11,109,2380,13912,Chiroptera,Phyllostomidae,Lonchorhina,aurita,NT0109,
4063,11,109,3453,13934,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,NT0121,
4064,11,109,4637,13943,Chiroptera,Phyllostomidae,Vampyrum,spectrum,NT0232,
4065,11,109,3517,14018,Chiroptera,Phyllostomidae,Platyrrhinus,chocoensis,NT0109,
4066,11,109,3453,13934,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,NT0165,
4067,11,109,2683,13927,Chiroptera,Phyllostomidae,Micronycteris,schmidtorum,NT0175,
4068,11,109,3453,13934,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,NT0118,
4069,11,109,2683,13923,Chiroptera,Phyllostomidae,Micronycteris,megalotis,NT0225,
4070,11,109,699,13981,Chiroptera,Phyllostomidae,Carollia,castanea,NT0221,
4071,11,109,852,14012,Chiroptera,Phyllostomidae,Chiroderma,villosum,NT0221,
4072,11,109,4834,13937,Chiroptera,Phyllostomidae,Lophostoma,brasiliense,NT0109,
4073,11,109,746,14007,Chiroptera,Phyllostomidae,Centurio,senex,NT0109,
4074,11,109,3517,14024,Chiroptera,Phyllostomidae,Platyrrhinus,umbratus,NT0121,
4075,11,109,4635,14047,Chiroptera,Phyllostomidae,Vampyressa,pusilla,NT0145,
4076,11,109,350,14001,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,NT0145,
4077,11,109,4635,14047,Chiroptera,Phyllostomidae,Vampyressa,pusilla,NT0136,
4078,11,109,245,13959,Chiroptera,Phyllostomidae,Anoura,cultrata,NT0109,
4079,11,109,4272,14032,Chiroptera,Phyllostomidae,Sturnira,erythromos,NT0221,
4080,11,109,3517,14022,Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,NT0165,
4081,11,109,1291,14050,Chiroptera,Phyllostomidae,Diaemus,youngi,NT0109,
4082,11,109,245,13960,Chiroptera,Phyllostomidae,Anoura,geoffroyi,NT0223,
4083,11,109,2683,13927,Chiroptera,Phyllostomidae,Micronycteris,schmidtorum,NT0153,
4084,11,109,3517,14024,Chiroptera,Phyllostomidae,Platyrrhinus,umbratus,NT0118,
4085,11,109,1755,13967,Chiroptera,Phyllostomidae,Glossophaga,commissarisi,NT0145,
4086,11,109,3441,13931,Chiroptera,Phyllostomidae,Phylloderma,stenops,NT0207,
4087,11,109,350,13996,Chiroptera,Phyllostomidae,Artibeus,fraterculus,NT0153,
4088,11,109,2380,13912,Chiroptera,Phyllostomidae,Lonchorhina,aurita,NT0225,
4089,11,109,4637,13943,Chiroptera,Phyllostomidae,Vampyrum,spectrum,NT0175,
4090,11,109,699,13982,Chiroptera,Phyllostomidae,Carollia,perspicillata,NT0214,
4091,11,109,350,14002,Chiroptera,Phyllostomidae,Artibeus,lituratus,NT0109,
4092,11,109,4272,14033,Chiroptera,Phyllostomidae,Sturnira,lilium,NT0159,
4093,11,109,3914,13984,Chiroptera,Phyllostomidae,Rhinophylla,alethina,NT0232,
4094,11,109,1417,14014,Chiroptera,Phyllostomidae,Ectophylla,macconnelli,NT0105,
4095,11,109,1417,14014,Chiroptera,Phyllostomidae,Ectophylla,macconnelli,NT0136,
4096,11,109,3517,14020,Chiroptera,Phyllostomidae,Platyrrhinus,helleri,NT0136,
4097,11,109,245,13959,Chiroptera,Phyllostomidae,Anoura,cultrata,NT0121,
4098,11,109,4834,13941,Chiroptera,Phyllostomidae,Lophostoma,silvicola,NT0109,
4099,11,109,4610,14042,Chiroptera,Phyllostomidae,Uroderma,magnirostrum,NT0207,
4100,11,109,2380,13915,Chiroptera,Phyllostomidae,Lonchorhina,orinocensis,NT0118,
4101,11,109,4635,14043,Chiroptera,Phyllostomidae,Vampyressa,bidens,NT0121,
4102,11,109,2683,13922,Chiroptera,Phyllostomidae,Micronycteris,hirsuta,NT0207,
4103,11,109,4635,14047,Chiroptera,Phyllostomidae,Vampyressa,pusilla,NT0105,
4104,11,109,3453,13934,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,NT0159,
4105,11,109,1417,14014,Chiroptera,Phyllostomidae,Ectophylla,macconnelli,NT0221,
4106,11,109,350,14002,Chiroptera,Phyllostomidae,Artibeus,lituratus,NT0118,
4107,11,109,3517,14022,Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,NT0207,
4108,11,109,3517,14019,Chiroptera,Phyllostomidae,Platyrrhinus,dorsalis,NT0159,
4109,11,109,3441,13931,Chiroptera,Phyllostomidae,Phylloderma,stenops,NT0225,
4110,11,109,4610,14042,Chiroptera,Phyllostomidae,Uroderma,magnirostrum,NT0159,
4111,11,109,3453,13934,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,NT0145,
4112,11,109,3517,14020,Chiroptera,Phyllostomidae,Platyrrhinus,helleri,NT0207,
4113,11,109,4635,14047,Chiroptera,Phyllostomidae,Vampyressa,pusilla,NT0207,
4114,11,109,3517,14025,Chiroptera,Phyllostomidae,Platyrrhinus,vittatus,NT0221,
4115,11,109,3517,14022,Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,NT0118,
4116,11,109,3517,14024,Chiroptera,Phyllostomidae,Platyrrhinus,umbratus,NT0145,
4117,11,109,3914,13984,Chiroptera,Phyllostomidae,Rhinophylla,alethina,NT1006,yes
4118,11,109,350,14001,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,NT0109,
4119,11,109,350,13996,Chiroptera,Phyllostomidae,Artibeus,fraterculus,NT0145,
4120,11,109,4272,14031,Chiroptera,Phyllostomidae,Sturnira,bogotensis,NT0214,
4121,11,109,2711,95616,Chiroptera,Phyllostomidae,Mimon,cozumelae,NT0109,
4122,11,109,3517,14019,Chiroptera,Phyllostomidae,Platyrrhinus,dorsalis,NT0225,
4123,11,109,350,13996,Chiroptera,Phyllostomidae,Artibeus,fraterculus,NT0223,
4124,11,109,3517,14021,Chiroptera,Phyllostomidae,Platyrrhinus,infuscus,NT0105,
4125,11,109,245,13961,Chiroptera,Phyllostomidae,Anoura,latidens,NT0175,
4126,11,109,3453,13934,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,NT0175,
4127,11,109,852,14012,Chiroptera,Phyllostomidae,Chiroderma,villosum,NT0145,
4128,11,109,4637,13943,Chiroptera,Phyllostomidae,Vampyrum,spectrum,NT0153,
4129,11,109,852,14010,Chiroptera,Phyllostomidae,Chiroderma,salvini,NT0223,
4130,11,109,245,95432,Chiroptera,Phyllostomidae,Anoura,caudifera,NT0207,
4131,11,109,3453,13933,Chiroptera,Phyllostomidae,Phyllostomus,elongatus,NT0105,
4132,11,109,4637,13943,Chiroptera,Phyllostomidae,Vampyrum,spectrum,NT0159,
4133,11,109,4637,13943,Chiroptera,Phyllostomidae,Vampyrum,spectrum,NT0221,
4134,11,109,3517,14022,Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,NT0153,
4135,11,109,2683,13927,Chiroptera,Phyllostomidae,Micronycteris,schmidtorum,NT0118,
4136,11,109,4636,14048,Chiroptera,Phyllostomidae,Vampyrodes,caraccioli,NT0121,
4137,11,109,852,14011,Chiroptera,Phyllostomidae,Chiroderma,trinitatum,NT0175,
4138,11,109,4637,13943,Chiroptera,Phyllostomidae,Vampyrum,spectrum,NT0136,
4139,11,109,3517,14020,Chiroptera,Phyllostomidae,Platyrrhinus,helleri,NT0121,
4140,11,109,852,14011,Chiroptera,Phyllostomidae,Chiroderma,trinitatum,NT0136,
4141,11,109,350,14001,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,NT0232,
4142,11,109,3453,13934,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,NT0214,
4143,11,109,2380,13912,Chiroptera,Phyllostomidae,Lonchorhina,aurita,NT0207,
4144,11,109,2380,13912,Chiroptera,Phyllostomidae,Lonchorhina,aurita,NT0136,
4145,11,109,852,14010,Chiroptera,Phyllostomidae,Chiroderma,salvini,NT0136,
4146,11,109,3517,14024,Chiroptera,Phyllostomidae,Platyrrhinus,umbratus,NT0221,
4147,11,109,4272,14033,Chiroptera,Phyllostomidae,Sturnira,lilium,NT0109,
4148,11,109,2380,13912,Chiroptera,Phyllostomidae,Lonchorhina,aurita,NT0153,
4149,11,109,4272,14030,Chiroptera,Phyllostomidae,Sturnira,bidens,NT0121,
4150,11,109,3453,13934,Chiroptera,Phyllostomidae,Phyllostomus,hastatus,NT0153,
4151,11,109,350,14001,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,NT0223,
4152,11,109,2356,13944,Chiroptera,Phyllostomidae,Lionycteris,spurrelli,NT0153,
4153,11,109,1417,14014,Chiroptera,Phyllostomidae,Ectophylla,macconnelli,NT0118,
4154,11,109,2683,13923,Chiroptera,Phyllostomidae,Micronycteris,megalotis,NT0221,
4155,11,109,852,14011,Chiroptera,Phyllostomidae,Chiroderma,trinitatum,NT0118,
4156,11,109,2683,13922,Chiroptera,Phyllostomidae,Micronycteris,hirsuta,NT0159,
4157,11,109,4635,14043,Chiroptera,Phyllostomidae,Vampyressa,bidens,NT0175,
4158,11,109,852,14011,Chiroptera,Phyllostomidae,Chiroderma,trinitatum,NT0159,
4159,11,109,1417,14014,Chiroptera,Phyllostomidae,Ectophylla,macconnelli,NT1005,
4160,11,109,3517,14025,Chiroptera,Phyllostomidae,Platyrrhinus,vittatus,NT0225,
4161,11,109,3517,14017,Chiroptera,Phyllostomidae,Platyrrhinus,brachycephalus,NT0214,
4162,11,109,2380,13912,Chiroptera,Phyllostomidae,Lonchorhina,aurita,NT0159,
4163,11,109,2683,13923,Chiroptera,Phyllostomidae,Micronycteris,megalotis,NT0145,
4164,11,109,3517,14022,Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,NT0232,
4165,11,109,4637,13943,Chiroptera,Phyllostomidae,Vampyrum,spectrum,NT0105,
4166,11,109,1417,14014,Chiroptera,Phyllostomidae,Ectophylla,macconnelli,NT0223,
4167,11,109,852,14012,Chiroptera,Phyllostomidae,Chiroderma,villosum,NT0159,
4168,11,109,350,14004,Chiroptera,Phyllostomidae,Artibeus,phaeotis,NT0225,
4169,11,109,2380,13915,Chiroptera,Phyllostomidae,Lonchorhina,orinocensis,NT0136,
4170,11,109,2356,13944,Chiroptera,Phyllostomidae,Lionycteris,spurrelli,NT0109,
4171,11,109,3453,13933,Chiroptera,Phyllostomidae,Phyllostomus,elongatus,NT0145,
4172,11,109,350,14001,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,NT0165,
4173,11,109,4272,14034,Chiroptera,Phyllostomidae,Sturnira,ludovici,NT0175,
4174,11,109,3517,14024,Chiroptera,Phyllostomidae,Platyrrhinus,umbratus,NT0159,
4175,11,109,4272,14031,Chiroptera,Phyllostomidae,Sturnira,bogotensis,NT0121,
4176,11,109,3517,14019,Chiroptera,Phyllostomidae,Platyrrhinus,dorsalis,NT0221,
4177,11,109,3517,14020,Chiroptera,Phyllostomidae,Platyrrhinus,helleri,NT0214,
4178,11,109,2683,13923,Chiroptera,Phyllostomidae,Micronycteris,megalotis,NT0153,
4179,11,109,4834,13941,Chiroptera,Phyllostomidae,Lophostoma,silvicola,NT0175,
4180,11,109,4637,13943,Chiroptera,Phyllostomidae,Vampyrum,spectrum,NT0121,
4181,11,109,852,14011,Chiroptera,Phyllostomidae,Chiroderma,trinitatum,NT0153,
4182,11,109,4637,13943,Chiroptera,Phyllostomidae,Vampyrum,spectrum,NT0225,
4183,11,109,3517,14021,Chiroptera,Phyllostomidae,Platyrrhinus,infuscus,NT0121,
4184,11,109,350,14001,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,NT0136,
4185,11,109,4635,14043,Chiroptera,Phyllostomidae,Vampyressa,bidens,NT0221,
4186,11,109,4637,13943,Chiroptera,Phyllostomidae,Vampyrum,spectrum,NT0214,
4187,11,109,2683,13923,Chiroptera,Phyllostomidae,Micronycteris,megalotis,NT0105,
4188,11,109,852,14010,Chiroptera,Phyllostomidae,Chiroderma,salvini,NT0153,
4189,11,109,2683,13927,Chiroptera,Phyllostomidae,Micronycteris,schmidtorum,NT0159,
4190,11,109,4834,13941,Chiroptera,Phyllostomidae,Lophostoma,silvicola,NT0159,
4191,11,109,2380,13912,Chiroptera,Phyllostomidae,Lonchorhina,aurita,NT0221,
4192,11,109,852,14011,Chiroptera,Phyllostomidae,Chiroderma,trinitatum,NT0105,
4193,11,109,4637,13943,Chiroptera,Phyllostomidae,Vampyrum,spectrum,NT0223,
4194,11,109,852,14012,Chiroptera,Phyllostomidae,Chiroderma,villosum,NT0105,
4195,11,109,3517,14022,Chiroptera,Phyllostomidae,Platyrrhinus,lineatus,NT0225,
4196,11,109,3517,14019,Chiroptera,Phyllostomidae,Platyrrhinus,dorsalis,NT0153,
4197,11,109,852,14011,Chiroptera,Phyllostomidae,Chiroderma,trinitatum,NT0109,
4198,11,109,3517,14017,Chiroptera,Phyllostomidae,Platyrrhinus,brachycephalus,NT0221,
4199,11,109,245,95432,Chiroptera,Phyllostomidae,Anoura,caudifera,NT0221,
4200,11,109,852,14010,Chiroptera,Phyllostomidae,Chiroderma,salvini,NT0175,
4201,11,109,2683,13923,Chiroptera,Phyllostomidae,Micronycteris,megalotis,NT0109,
4202,11,109,4635,14047,Chiroptera,Phyllostomidae,Vampyressa,pusilla,NT0225,
4203,11,109,4637,13943,Chiroptera,Phyllostomidae,Vampyrum,spectrum,NT0109,
4204,11,109,4635,14043,Chiroptera,Phyllostomidae,Vampyressa,bidens,NT0105,
4205,11,109,4635,14043,Chiroptera,Phyllostomidae,Vampyressa,bidens,NT0214,
4206,11,109,4272,14033,Chiroptera,Phyllostomidae,Sturnira,lilium,NT0118,
4207,11,109,4834,13941,Chiroptera,Phyllostomidae,Lophostoma,silvicola,NT0214,
4208,11,109,4637,13943,Chiroptera,Phyllostomidae,Vampyrum,spectrum,NT0118,
4209,11,109,1417,14014,Chiroptera,Phyllostomidae,Ectophylla,macconnelli,NT0207,
4210,11,109,1417,14014,Chiroptera,Phyllostomidae,Ectophylla,macconnelli,NT0175,
4211,11,109,2683,13923,Chiroptera,Phyllostomidae,Micronycteris,megalotis,NT0175,
4212,11,109,1417,14014,Chiroptera,Phyllostomidae,Ectophylla,macconnelli,NT0145,
4213,11,109,3517,14021,Chiroptera,Phyllostomidae,Platyrrhinus,infuscus,NT0223,
4214,11,109,2380,13915,Chiroptera,Phyllostomidae,Lonchorhina,orinocensis,NT0175,
4215,11,109,4635,14047,Chiroptera,Phyllostomidae,Vampyressa,pusilla,NT0121,
4216,11,109,2380,13912,Chiroptera,Phyllostomidae,Lonchorhina,aurita,NT0118,
4217,11,109,4635,14047,Chiroptera,Phyllostomidae,Vampyressa,pusilla,NT0232,
4218,11,109,3453,13933,Chiroptera,Phyllostomidae,Phyllostomus,elongatus,NT0153,
4219,11,109,852,14011,Chiroptera,Phyllostomidae,Chiroderma,trinitatum,NT0221,
4220,11,109,2683,13923,Chiroptera,Phyllostomidae,Micronycteris,megalotis,NT0214,
4221,11,109,4637,13943,Chiroptera,Phyllostomidae,Vampyrum,spectrum,NT0207,
